,Unnamed: 0,followers_count,id,link,pop_score,time,text,score,word_counts,eng_perc,platform
985,1036,676,965245938745843712,https://twitter.com/i/web/status/965245938745843712,2,2018-02-18,Wtf Shangri-la Hotel?! Where are the cats? We can report you to the PAWS if ever there is an animal cruelty happened.,-0.625,22,0.3181818181818182,tw
986,1037,7,966873971592380416,https://twitter.com/i/web/status/966873971592380416,1,2018-02-23,"Aside from sports, I Love animals and . Hoping for the best with the . Thanks to those who Help like . I Will comment separately about",0.5666666666666667,24,0.5,tw
987,1038,114,197111781129330688,https://twitter.com/i/web/status/197111781129330688,0,2012-04-30,Where to go for some of the best cat fights,1.0,10,0.4,tw
989,1040,558,203325297897119744,https://twitter.com/i/web/status/203325297897119744,0,2012-05-18,THAT CAT BITCH FROM BGC IS THE BEST ONE OF EM ALL,1.0,12,0.5833333333333334,tw
990,1041,756,222393620676878336,https://twitter.com/i/web/status/222393620676878336,1,2012-07-09,i need to buy on of them body suits that Cat from bgc make ! them jawn offical !!,0.0,17,0.35294117647058826,tw
991,1042,1262,966254781793644544,https://twitter.com/i/web/status/966254781793644544,18,2018-02-21,Here is today’s update. Please bear with us as we continue to work with towards locating the and ensuring their safety.,0.0,23,0.4782608695652174,tw
992,1043,160,307315338490568704,https://twitter.com/i/web/status/307315338490568704,0,2013-03-01,@capnshae @Allysmyname of course you don't have to be in bgc to partay,0.0,14,0.07142857142857142,tw
993,1044,7,977408050234404864,https://twitter.com/i/web/status/977408050234404864,2,2018-03-24,@PRSPofficial Did any of the win? @CatsOfBGC @ShangriLaFort @carawelfarePH @PAWSPhilippines,0.8,10,0.2,tw
995,1046,469,263111881777102848,https://twitter.com/i/web/status/263111881777102848,1,2012-10-30,Watching BGC gives me the daily dose of ignorance I need lol,0.4,12,0.5,tw
996,1047,235,965567631687237632,https://twitter.com/i/web/status/965567631687237632,0,2018-02-19,Where are they now??? 💔💔💔,0.0,5,0.0,tw
998,1049,2703,965149855373905920,https://twitter.com/i/web/status/965149855373905920,0,2018-02-18,We hope that the cats of BGC are safe! ~ When In Manila Pets &amp; Animals,0.625,15,0.4666666666666667,tw
999,1051,401,263114555125821440,https://twitter.com/i/web/status/263114555125821440,0,2012-10-30,BGC wack they ight but nun of em like that for real ! Erica ass a man,0.25,16,0.375,tw
1000,1052,143,967587441401122816,https://twitter.com/i/web/status/967587441401122816,0,2018-02-25,"Hey guys, I built something cool in the Sims 4 that took me 3 hours to finish!",0.4375,17,0.5294117647058824,tw
1002,1054,5108,227669725063282688,https://twitter.com/i/web/status/227669725063282688,24,2012-07-24,"Oxygen always be playing the black girls of BGC to be the ""crazy bitches"" Tiffany, Kayla, Natalie, Cat, BRANDI, Stasi now @LucciVee.. smh",-0.3833333333333333,23,0.30434782608695654,tw
1003,1055,3394,405515004415586304,https://twitter.com/i/web/status/405515004415586304,0,2013-11-27,", only BGC season I really fucked with was when Cat Morgan Lea Kristen &amp; the rest of them was on there they was wild !",-0.15833333333333333,24,0.375,tw
1004,1056,684,965551638424436736,https://twitter.com/i/web/status/965551638424436736,1,2018-02-19,I hope Shangri-La gets infested with rats and other pests.,-0.125,10,0.6,tw
1005,1057,1221,965943443183697920,https://twitter.com/i/web/status/965943443183697920,0,2018-02-20,"Forgiving naman tayong mga Pilipino, eh. Mag sorry na, make sure it will never happen, and move on na tayong lahat.",0.0,21,0.3333333333333333,tw
1006,1058,1123,972757061820809216,https://twitter.com/i/web/status/972757061820809216,0,2018-03-11,A Question of Open Spaces: Cats of BGC...,0.0,8,0.625,tw
1007,1059,325,194620914795675648,https://twitter.com/i/web/status/194620914795675648,1,2012-04-24,"out of all the seasons of bad girls club: flo, natalie, tanisha& Cat ,camilla , Wilamarie the only TRUE bad girls !",-0.3062499999999999,20,0.4,tw
1008,1060,366,965198847612874752,https://twitter.com/i/web/status/965198847612874752,3,2018-02-18,"3. They used the services of PestBusters? - cats aren't pests. So why not coordinate with CARA, PAWS, or Cats of BGC instead?",0.0,23,0.43478260869565216,tw
1009,1061,106483,965511153353928704,https://twitter.com/i/web/status/965511153353928704,14,2018-02-19,How You Can Help The Cats Of BGC,0.0,8,0.375,tw
1010,1063,381,197857085139062784,https://twitter.com/i/web/status/197857085139062784,0,2012-05-03,"RT @xoamason I swear Camila on BGC got a baby phat cat tatted on her back - buahaha, imsaayin! thats the def of ratch bro, uggh ihate her..",0.0,27,0.2222222222222222,tw
1011,1064,1349,710623308820127744,https://twitter.com/i/web/status/710623308820127744,0,2016-03-18,Cat got me into this new season of BGC.... soooo hilarious 🔥🔥,0.3181818181818182,12,0.3333333333333333,tw
1012,1065,912,966111027741052928,https://twitter.com/i/web/status/966111027741052928,0,2018-02-21,Stupid as stupid can be. @ShangriLaFort,-0.7999999999999999,6,0.3333333333333333,tw
1013,1066,45,965278389794881536,https://twitter.com/i/web/status/965278389794881536,4,2018-02-18,"No shit. I got locked out of my FB account for suspicious activity after I gave a 1 star review on Shangrila at the BGC (someone tried to login my account) Wtf. You guys have the power to do this? For those who don’t know, kindly search",0.35,49,0.40816326530612246,tw
1014,1067,161,965790502309134336,https://twitter.com/i/web/status/965790502309134336,2,2018-02-20,"Heartbreaking... Shangri-La, CARA start search for missing cats of BGC",-0.2,10,0.4,tw
1015,1068,39,707382740161863680,https://twitter.com/i/web/status/707382740161863680,0,2016-03-09,Gf got my TV hostage watching bad girls club..I said real bad girls hunt not cat fight and wear 100 dollars worth of caked on make up,-0.46666666666666656,27,0.6296296296296297,tw
1016,1069,116,965811738653241344,https://twitter.com/i/web/status/965811738653241344,1,2018-02-20,Eh yung hindi makita ang mga pusa.Nasaan na nga po talaga ang mga pusa?,0.0,14,0.14285714285714285,tw
1017,1070,2139,337427664551960576,https://twitter.com/i/web/status/337427664551960576,0,2013-05-23,"On one of the latest seasons of BGC they used to call their cats ""pooch""RT @AyoKen_: Pooch? Wut is dot? 😩 RT @iPrinceSC: Shaving the pooch.",0.5,27,0.4444444444444444,tw
1018,1071,47,966719009247956992,https://twitter.com/i/web/status/966719009247956992,7,2018-02-22,Some art by my owner,0.0,5,0.6,tw
1020,1073,9,974849321819553792,https://twitter.com/i/web/status/974849321819553792,1,2018-03-17,Meow.,,1,0.0,tw
1021,1074,179,966244039329746944,https://twitter.com/i/web/status/966244039329746944,0,2018-02-21,Shangri-La Hotel BGC Earns Clawing Ire Of Netizens Following 'Cat Relocation' Incident,0.0,12,0.5,tw
1022,1075,44,965552196967280640,https://twitter.com/i/web/status/965552196967280640,0,2018-02-19,Gusto ko mag-adopt sa cats of bgc huhuhuh kaso layo nila and mano-no permanent address na naman ako 😭,0.0,19,0.15789473684210525,tw
1023,1076,331,179395371129241600,https://twitter.com/i/web/status/179395371129241600,0,2012-03-13,Cats out of the baggggg cdfuu,0.0,6,0.16666666666666666,tw
1024,1077,895,965642823507722240,https://twitter.com/i/web/status/965642823507722240,0,2018-02-19,"See, this is why I hate hoomans. BRING BACK THE MISSING CATS OF BGC, YOU HEARTLESS MORONS.",-0.45,17,0.5294117647058824,tw
1025,1078,47,972848524680409088,https://twitter.com/i/web/status/972848524680409088,6,2018-03-11,world! How are my fuzzy doing? I'm looking as as always.,0.0,12,0.4166666666666667,tw
1026,1079,1043,265665458865336320,https://twitter.com/i/web/status/265665458865336320,1,2012-11-06,100% of all niggas that watch bgc just watch it to see who they wanna fuck &amp; I mean come on who doesn't like to see a good ass cat fight,-0.004166666666666689,33,0.48484848484848486,tw
1027,1080,7150,966239696828350464,https://twitter.com/i/web/status/966239696828350464,3,2018-02-21,Yung sya nalang natira! (photo by CAts of BGC fb page),0.0,11,0.18181818181818182,tw
1028,1081,134,965461760315613184,https://twitter.com/i/web/status/965461760315613184,2,2018-02-19,justice for the,0.0,3,0.3333333333333333,tw
1029,1082,4655,722959902994395136,https://twitter.com/i/web/status/722959902994395136,0,2016-04-21,Cat from was looking all types of delicious on,1.0,9,0.4444444444444444,tw
1030,1084,250,967067279337799680,https://twitter.com/i/web/status/967067279337799680,2,2018-02-23,I find it weird and heart-warming at the same time that people care for the Cats of BGC and that there is an actual fb account for that.,-0.16666666666666666,28,0.32142857142857145,tw
1031,1085,360,226445909368643584,https://twitter.com/i/web/status/226445909368643584,0,2012-07-20,Cat and Staci were the baddest BG on the with the godmother of all TANISHA!! DUHHH,-0.5,16,0.0625,tw
1032,1086,347,966114824483610624,https://twitter.com/i/web/status/966114824483610624,2,2018-02-21,"Cats of bgc and then Bagani. What's with the hate campaign metro manila? Why don't we direct this energy towards fighting corruption, the broken MRT and idiot drivers?",-0.47500000000000003,30,0.3333333333333333,tw
1033,1087,39,966104679724630016,https://twitter.com/i/web/status/966104679724630016,1,2018-02-21,"The nerve of this guy, argh! kagigil 1 week na nakalipas pero hindi padin nila mapakita kung nasaan at sino ang umampon,",0.0,22,0.22727272727272727,tw
1034,1088,589,966288561359159296,https://twitter.com/i/web/status/966288561359159296,2,2018-02-21,I've always loved Shangri-La. My family always hold family events at your hotel but the way you handled the changes EVERYTHING. I am utterly disgusted.,-0.15000000000000002,26,0.5,tw
1035,1089,6783,967146015059886080,https://twitter.com/i/web/status/967146015059886080,4,2018-02-23,"Weird na ""Cats do not fall into the category of pests."" but PestBusters still accepted the hotel's request.",-0.5,19,0.42105263157894735,tw
1036,1090,945,966173203122049024,https://twitter.com/i/web/status/966173203122049024,9,2018-02-21,Sige okay lang patanggal lahat ng pusa doon sa Shangrila Hotel sa BGC. Basta make sure na wala ka'yong daga d'yan. The presence of those cats keep the population of the rats in check as well so pag naglaho sila good luck party-party na mga daga.,0.5666666666666667,46,0.2608695652173913,tw
1037,1091,2872,965270651316547584,https://twitter.com/i/web/status/965270651316547584,3,2018-02-18,"From a solid 4.8 stars, is now down to 2.4 and still going down. This happened in less than 2 days.",-0.11944444444444446,21,0.38095238095238093,tw
1038,1092,697,197849826862440448,https://twitter.com/i/web/status/197849826862440448,0,2012-05-03,@toiceeolivia o stop it she was (excuse me for this) FINGERING THE SHIT OUT OF HER KITTY CAT LMFAOOO,-0.125,19,0.3684210526315789,tw
1039,1093,403,973539824383680512,https://twitter.com/i/web/status/973539824383680512,0,2018-03-13,"Forget the cats of BGC, here's a cat of UP TechnoHub",0.0,12,0.3333333333333333,tw
1040,1094,535,240231174000234496,https://twitter.com/i/web/status/240231174000234496,0,2012-08-27,BGC full of Garfields A.K.A Fat Cats lol,0.575,8,0.375,tw
1041,1095,1947,192652246285168640,https://twitter.com/i/web/status/192652246285168640,1,2012-04-18,lmfaoooo RT @iMissBeyhave: I love cats RT@PrettyboiMe: @iMissBeyhave hey how r yhu so r yhu one of the bgc 9 cats members??,0.5,23,0.391304347826087,tw
1042,1097,48,972129732878680064,https://twitter.com/i/web/status/972129732878680064,3,2018-03-09,This is how all pets should be treated!,0.0,8,0.25,tw
1043,1098,1183,164179229376913408,https://twitter.com/i/web/status/164179229376913408,0,2012-01-31,"The Best Seasons Of Was With Flow & Natalie . And The One With The Philly Girl, Cat .",1.0,16,0.4375,tw
1044,1099,47,972121503906050048,https://twitter.com/i/web/status/972121503906050048,14,2018-03-09,out there! Gorgeous morning in the tropics here!,0.875,8,0.25,tw
1045,1100,7,970563581379977216,https://twitter.com/i/web/status/970563581379977216,2,2018-03-05,"Because we love . Thanks to . We will NEVER FORGET the cats, !",0.375,11,0.45454545454545453,tw
1046,1101,114,928855836180365312,https://twitter.com/i/web/status/928855836180365312,0,2017-11-10,Be a Hero to the Famous but Threatened Cats of BGC!,0.625,11,0.36363636363636365,tw
1048,1103,1637,237720282482221056,https://twitter.com/i/web/status/237720282482221056,0,2012-08-21,@DizzytakeyoHoe lmao its a whole bunch of hoes shaking they ass and cat fights on BGC why wouldn't I watch it ?,0.4,22,0.4090909090909091,tw
1049,1104,1774,965399892762886144,https://twitter.com/i/web/status/965399892762886144,3,2018-02-19,Please look for Shangri-La Fort Facebook Page and rate them 1🌟!! They have had exterminated the cats of bgc.😡😠😠,0.0,19,0.3684210526315789,tw
1050,1105,644,967291396905299968,https://twitter.com/i/web/status/967291396905299968,0,2018-02-24,the removal of the cats over in the bgc smacks of impunity. I wonder if the guy who came up with the idea worked for the government.,0.0,27,0.37037037037037035,tw
1051,1106,968,950758012439773184,https://twitter.com/i/web/status/950758012439773184,1,2018-01-09,I love you both!! (just bc we found him in BGC & also listed as one of the lucky cat names we found on Google.),0.5572916666666666,24,0.4166666666666667,tw
1053,1108,421,164189786494607360,https://twitter.com/i/web/status/164189786494607360,0,2012-01-31,"""@dm_heavenly: I want cat & lea back on BGC , those two were the definition of bad bitches!""",-0.4374999999999999,16,0.5625,tw
1054,1109,310,348278387841843200,https://twitter.com/i/web/status/348278387841843200,1,2013-06-22,my 5 favourite bad girls of all time are 5-cat 4-rocky 3-shelly 2-char and 1-SHANNON!,-0.8749999999999998,15,0.3333333333333333,tw
1055,1110,94,383404422211960832,https://twitter.com/i/web/status/383404422211960832,1,2013-09-27,Official cats of Julie tweeted it up for like. A minute!,0.0,11,0.5454545454545454,tw
1056,1111,215,965895664163893248,https://twitter.com/i/web/status/965895664163893248,0,2018-02-20,Daming trabaho ng troll network. Cats of BGC then Rappler vs Digong. Malaki siguro nagastos nila nung Balentayms.,0.0,18,0.2222222222222222,tw
1057,1112,71,965546308390957056,https://twitter.com/i/web/status/965546308390957056,0,2018-02-19,Barbaric (if the rumor is true)..,0.35,6,0.5,tw
